Lead_ID,Name,Email,Phone,Company,Job_Title,Industry,Revenue ($),Location,Previous_Interactions
546,Bob Johnson,bob@example.com,7911968791,Beta LLC,IT Specialist,Technology,4436859,San Francisco,1
547,Jane Smith,bob@example.com,3045389598,Widgets Inc,IT Specialist,Finance,7002914,Los Angeles,5
548,John Doe,bob@example.com,3792607233,Acme Corp,HR Coordinator,Technology,1508509,Los Angeles,3
549,Charlie Green,jane@example.com,9281955146,Acme Corp,Sales Rep,Finance,4429014,Chicago,5
550,John Doe,bob@example.com,5940736925,Acme Corp,IT Specialist,Technology,9428267,Los Angeles,3
551,Jane Smith,charlie@example.com,1789759954,Beta LLC,Sales Rep,Manufacturing,3266823,Boston,1
552,Jane Smith,john@example.com,1759521530,Gamma Co,IT Specialist,Technology,396260,San Francisco,2
553,Bob Johnson,bob@example.com,4333824197,Widgets Inc,HR Coordinator,Healthcare,3695906,New York,5
554,John Doe,jane@example.com,4797548594,Gamma Co,Sales Rep,Finance,1988105,Boston,3
555,Bob Johnson,jane@example.com,8955761687,Beta LLC,Sales Rep,Retail,6137203,New York,0
556,Charlie Green,bob@example.com,6990898251,Beta LLC,CEO,Finance,2983912,Chicago,5
557,Jane Smith,alice@example.com,7162535222,Beta LLC,Sales Rep,Retail,6660347,Boston,3
558,Jane Smith,alice@example.com,6956446034,Beta LLC,IT Specialist,Technology,1625161,New York,1
559,Charlie Green,jane@example.com,6944725232,Beta LLC,HR Coordinator,Technology,1087968,Los Angeles,0
560,Bob Johnson,bob@example.com,7565091678,Beta LLC,HR Coordinator,Healthcare,6981213,New York,2
561,Alice Brown,alice@example.com,3375495169,Gamma Co,HR Coordinator,Technology,5417446,Los Angeles,4
562,Charlie Green,jane@example.com,7666304377,Widgets Inc,Sales Rep,Finance,6426531,Los Angeles,4
563,Jane Smith,alice@example.com,6257268062,Acme Corp,Marketing Manager,Finance,7889407,New York,4
564,John Doe,john@example.com,5981502700,Gamma Co,Sales Rep,Retail,7358854,Boston,1
565,Jane Smith,alice@example.com,9476257706,Widgets Inc,IT Specialist,Technology,4593548,Boston,2
566,John Doe,charlie@example.com,2654914174,Widgets Inc,HR Coordinator,Healthcare,6218433,Chicago,5
567,John Doe,alice@example.com,3189468780,Beta LLC,HR Coordinator,Healthcare,6052294,San Francisco,4
568,Alice Brown,john@example.com,2014908840,Beta LLC,IT Specialist,Retail,6153120,New York,1
569,Jane Smith,alice@example.com,4619589697,Beta LLC,Sales Rep,Retail,9616966,Chicago,1
570,Jane Smith,bob@example.com,6295764687,Beta LLC,IT Specialist,Finance,2392724,New York,4
571,John Doe,bob@example.com,3300696644,Beta LLC,CEO,Technology,6081020,New York,4
572,Alice Brown,charlie@example.com,5958172697,Widgets Inc,IT Specialist,Manufacturing,7536490,San Francisco,5
573,Charlie Green,john@example.com,2756051146,Acme Corp,CEO,Healthcare,9366522,Los Angeles,1
574,Bob Johnson,john@example.com,3008319509,Omega Ltd,Sales Rep,Healthcare,2531271,New York,1
575,John Doe,bob@example.com,2363836825,Omega Ltd,Marketing Manager,Retail,2660820,Boston,5
576,Jane Smith,jane@example.com,8072251574,Omega Ltd,Sales Rep,Healthcare,4595465,New York,0
577,Jane Smith,charlie@example.com,8010545647,Widgets Inc,HR Coordinator,Manufacturing,7607572,Chicago,4
578,John Doe,charlie@example.com,4722579693,Gamma Co,CEO,Healthcare,3534577,Los Angeles,0
579,John Doe,bob@example.com,3791771214,Beta LLC,CEO,Retail,1598727,Los Angeles,5
580,Alice Brown,bob@example.com,2170954225,Widgets Inc,IT Specialist,Healthcare,1855761,Boston,1
581,Jane Smith,charlie@example.com,2349429420,Omega Ltd,Marketing Manager,Healthcare,5757739,San Francisco,4
582,Alice Brown,jane@example.com,8734070667,Acme Corp,HR Coordinator,Finance,9143585,Boston,3
583,Charlie Green,jane@example.com,2103984776,Beta LLC,HR Coordinator,Healthcare,9713704,Chicago,3
584,Jane Smith,jane@example.com,2523482298,Beta LLC,HR Coordinator,Retail,4088641,San Francisco,0
585,Bob Johnson,john@example.com,4684912152,Gamma Co,Marketing Manager,Healthcare,6123926,New York,4
586,John Doe,john@example.com,5318682691,Widgets Inc,Marketing Manager,Healthcare,1221990,San Francisco,2
587,Bob Johnson,jane@example.com,5296727262,Widgets Inc,Sales Rep,Retail,8885820,Boston,2
588,Jane Smith,jane@example.com,1344107870,Beta LLC,Marketing Manager,Technology,9447564,Los Angeles,3
589,Charlie Green,john@example.com,7695382984,Gamma Co,IT Specialist,Finance,7779305,Boston,0
590,Charlie Green,alice@example.com,7443714548,Widgets Inc,HR Coordinator,Finance,5588378,Los Angeles,1
591,Charlie Green,john@example.com,4869054251,Acme Corp,Marketing Manager,Technology,8268444,New York,4
592,John Doe,jane@example.com,2941552229,Beta LLC,IT Specialist,Healthcare,4973372,Boston,4
593,Jane Smith,bob@example.com,6020797340,Acme Corp,Sales Rep,Healthcare,1033644,Boston,3
594,Alice Brown,john@example.com,7060772142,Beta LLC,Sales Rep,Technology,5175517,Chicago,0
595,Charlie Green,jane@example.com,1637447893,Gamma Co,IT Specialist,Manufacturing,2760419,Chicago,5
596,Alice Brown,jane@example.com,1274457164,Acme Corp,Marketing Manager,Manufacturing,6673141,Boston,5
597,John Doe,charlie@example.com,3308322381,Widgets Inc,CEO,Finance,600006,Boston,0
598,Bob Johnson,alice@example.com,2364098877,Widgets Inc,IT Specialist,Technology,3091200,Chicago,2
599,John Doe,bob@example.com,2295819578,Acme Corp,CEO,Finance,4633536,Boston,0
600,John Doe,charlie@example.com,7316023450,Gamma Co,CEO,Finance,3429756,New York,0
601,Bob Johnson,john@example.com,9810945424,Omega Ltd,HR Coordinator,Retail,8041772,San Francisco,0
602,Alice Brown,charlie@example.com,8816440178,Gamma Co,HR Coordinator,Finance,2296953,Boston,0
603,Charlie Green,bob@example.com,9212945942,Widgets Inc,HR Coordinator,Finance,4309961,San Francisco,5
604,Bob Johnson,charlie@example.com,1809703152,Omega Ltd,Marketing Manager,Healthcare,7218537,Chicago,2
605,John Doe,john@example.com,3173282608,Gamma Co,Marketing Manager,Technology,6844698,Boston,4
606,Jane Smith,charlie@example.com,3167506597,Beta LLC,Marketing Manager,Finance,9216296,Chicago,1
607,Charlie Green,john@example.com,6526051969,Acme Corp,Marketing Manager,Finance,2771043,Chicago,0
608,John Doe,bob@example.com,1051939846,Widgets Inc,CEO,Manufacturing,1296295,Los Angeles,1
609,John Doe,jane@example.com,5457788153,Beta LLC,Marketing Manager,Healthcare,7399113,Chicago,3
610,Charlie Green,jane@example.com,8556561103,Widgets Inc,HR Coordinator,Healthcare,8441978,San Francisco,2
611,Alice Brown,john@example.com,9154806917,Beta LLC,IT Specialist,Technology,2851688,Boston,0
612,John Doe,alice@example.com,7184469404,Beta LLC,Sales Rep,Retail,5587089,San Francisco,3
613,Bob Johnson,charlie@example.com,3064129620,Acme Corp,HR Coordinator,Finance,8583685,San Francisco,2
614,John Doe,jane@example.com,3920224963,Gamma Co,CEO,Retail,9666833,Los Angeles,5
615,Charlie Green,alice@example.com,8607681350,Beta LLC,Marketing Manager,Retail,1039641,Chicago,4
616,Charlie Green,alice@example.com,1099827483,Gamma Co,CEO,Healthcare,4619606,Los Angeles,5
617,John Doe,bob@example.com,7507593594,Gamma Co,Sales Rep,Finance,7330022,Boston,5
618,Jane Smith,charlie@example.com,4969909310,Acme Corp,CEO,Technology,9912422,Los Angeles,5
619,Charlie Green,bob@example.com,1460201387,Beta LLC,Sales Rep,Retail,2982835,San Francisco,0
620,John Doe,jane@example.com,2445321691,Widgets Inc,HR Coordinator,Technology,5788031,Chicago,1
621,Bob Johnson,john@example.com,2561387138,Widgets Inc,CEO,Manufacturing,955439,San Francisco,1
622,Alice Brown,bob@example.com,4205964517,Acme Corp,CEO,Finance,4296377,San Francisco,4
623,John Doe,john@example.com,7016715290,Acme Corp,IT Specialist,Retail,2513643,San Francisco,0
624,Charlie Green,charlie@example.com,4295322632,Acme Corp,HR Coordinator,Healthcare,9481281,New York,4
625,Charlie Green,jane@example.com,2827535000,Gamma Co,HR Coordinator,Manufacturing,7584852,Los Angeles,5
626,John Doe,alice@example.com,7985686728,Omega Ltd,CEO,Retail,7321645,New York,2
627,Alice Brown,jane@example.com,3146614979,Beta LLC,HR Coordinator,Finance,7675113,Los Angeles,5
628,Jane Smith,bob@example.com,2656977270,Gamma Co,CEO,Manufacturing,294789,Boston,2
629,Bob Johnson,charlie@example.com,6192378546,Widgets Inc,Marketing Manager,Healthcare,2107067,Boston,5
630,Jane Smith,john@example.com,5350135694,Widgets Inc,Sales Rep,Technology,3166915,San Francisco,3
631,Charlie Green,alice@example.com,2669813491,Beta LLC,CEO,Healthcare,7693139,San Francisco,3
632,Alice Brown,alice@example.com,6991454681,Omega Ltd,Marketing Manager,Manufacturing,1333729,Chicago,3
633,John Doe,john@example.com,9264073567,Beta LLC,HR Coordinator,Manufacturing,1761227,New York,4
634,John Doe,charlie@example.com,1291600214,Beta LLC,Sales Rep,Retail,767123,Chicago,5
635,Alice Brown,alice@example.com,4466450116,Gamma Co,Sales Rep,Finance,615044,San Francisco,2
636,Bob Johnson,alice@example.com,7900412229,Omega Ltd,Sales Rep,Healthcare,5439473,Los Angeles,2
637,Alice Brown,alice@example.com,7722800905,Beta LLC,HR Coordinator,Retail,8251448,Boston,3
638,John Doe,jane@example.com,1296638184,Gamma Co,Marketing Manager,Healthcare,1959699,Los Angeles,1
639,Bob Johnson,john@example.com,7178224718,Acme Corp,IT Specialist,Healthcare,2959662,San Francisco,5
640,Bob Johnson,alice@example.com,1965963319,Widgets Inc,Marketing Manager,Healthcare,1401738,New York,1
641,Jane Smith,john@example.com,8628808987,Gamma Co,Sales Rep,Retail,3183615,Boston,5
642,John Doe,alice@example.com,4103555072,Widgets Inc,HR Coordinator,Finance,5965159,Boston,1
643,Bob Johnson,john@example.com,2423844829,Widgets Inc,Marketing Manager,Manufacturing,517212,New York,3
644,Charlie Green,charlie@example.com,5253015912,Omega Ltd,Sales Rep,Retail,5580909,New York,4
645,Alice Brown,john@example.com,3257065430,Widgets Inc,Sales Rep,Technology,451848,Los Angeles,1
646,Jane Smith,jane@example.com,1697677835,Gamma Co,Marketing Manager,Technology,571020,New York,4
647,Bob Johnson,bob@example.com,6776519732,Acme Corp,Marketing Manager,Retail,4628333,Los Angeles,1
648,Jane Smith,charlie@example.com,4026397670,Widgets Inc,HR Coordinator,Manufacturing,1731136,San Francisco,4
649,John Doe,john@example.com,3610915686,Widgets Inc,Sales Rep,Finance,639197,Boston,2
650,John Doe,bob@example.com,3801194957,Acme Corp,CEO,Finance,6566624,Los Angeles,5
651,Charlie Green,bob@example.com,4657319324,Omega Ltd,Sales Rep,Technology,5600803,Los Angeles,2
652,Jane Smith,john@example.com,5551893140,Acme Corp,IT Specialist,Retail,7606696,San Francisco,3
653,Bob Johnson,jane@example.com,6525880206,Beta LLC,Marketing Manager,Retail,7344461,Los Angeles,2
654,Bob Johnson,bob@example.com,8481363629,Acme Corp,HR Coordinator,Healthcare,1087204,San Francisco,2
655,Alice Brown,jane@example.com,7789443620,Widgets Inc,Sales Rep,Manufacturing,9392486,New York,5
656,Bob Johnson,jane@example.com,1410655361,Beta LLC,Marketing Manager,Retail,443271,New York,4
657,Alice Brown,charlie@example.com,3074336873,Omega Ltd,IT Specialist,Finance,8173622,Boston,4
658,Alice Brown,charlie@example.com,3896120444,Beta LLC,Marketing Manager,Manufacturing,7047763,Los Angeles,3
659,Charlie Green,jane@example.com,5473846885,Omega Ltd,HR Coordinator,Technology,1317483,Los Angeles,1
660,Charlie Green,charlie@example.com,7672491223,Omega Ltd,Marketing Manager,Healthcare,6452381,San Francisco,2
661,John Doe,charlie@example.com,2248433043,Beta LLC,CEO,Retail,9593732,Chicago,1
662,Alice Brown,jane@example.com,8142578662,Widgets Inc,IT Specialist,Retail,5275014,San Francisco,3
663,Jane Smith,bob@example.com,5407863714,Beta LLC,Marketing Manager,Technology,7674163,Los Angeles,1
664,Charlie Green,jane@example.com,2523459255,Omega Ltd,IT Specialist,Healthcare,8892715,New York,2
665,Jane Smith,jane@example.com,5967627189,Acme Corp,HR Coordinator,Retail,2838595,New York,2
666,Charlie Green,bob@example.com,5931886454,Acme Corp,Sales Rep,Retail,7166051,New York,4
667,Jane Smith,charlie@example.com,4566988511,Omega Ltd,HR Coordinator,Technology,4671078,New York,2
668,Charlie Green,alice@example.com,8087708028,Beta LLC,Sales Rep,Retail,835929,Chicago,3
669,Jane Smith,jane@example.com,4393372027,Gamma Co,IT Specialist,Finance,2349376,New York,5
670,Bob Johnson,alice@example.com,9849432577,Beta LLC,HR Coordinator,Retail,3410317,New York,2
671,John Doe,alice@example.com,3192131500,Beta LLC,IT Specialist,Technology,8636932,Boston,2
672,Bob Johnson,alice@example.com,2007744744,Omega Ltd,IT Specialist,Finance,6065713,Los Angeles,0
673,Bob Johnson,bob@example.com,6626714780,Gamma Co,Marketing Manager,Technology,4750288,Los Angeles,1
674,John Doe,charlie@example.com,4500960351,Omega Ltd,Sales Rep,Retail,399044,San Francisco,5
675,Bob Johnson,john@example.com,1096487077,Beta LLC,HR Coordinator,Healthcare,9711964,San Francisco,5
676,Alice Brown,charlie@example.com,9888019464,Widgets Inc,Marketing Manager,Retail,2244970,San Francisco,3
677,Charlie Green,jane@example.com,8068527021,Beta LLC,CEO,Technology,2252232,Boston,5
678,Alice Brown,bob@example.com,4004692432,Beta LLC,Sales Rep,Technology,4661991,Boston,5
679,Jane Smith,bob@example.com,6395542002,Acme Corp,Marketing Manager,Manufacturing,4015798,Los Angeles,1
680,John Doe,alice@example.com,1513405357,Widgets Inc,HR Coordinator,Retail,3591246,Chicago,3
681,John Doe,bob@example.com,4331235145,Beta LLC,Sales Rep,Healthcare,3571405,Chicago,5
682,Bob Johnson,alice@example.com,2461811051,Omega Ltd,CEO,Manufacturing,4955932,San Francisco,3
683,Jane Smith,bob@example.com,2499669515,Omega Ltd,Sales Rep,Healthcare,1092993,Chicago,2
684,John Doe,john@example.com,8086437780,Gamma Co,IT Specialist,Manufacturing,4734664,New York,1
685,John Doe,charlie@example.com,8524438118,Gamma Co,Marketing Manager,Finance,5884137,San Francisco,2
686,John Doe,john@example.com,7906941446,Acme Corp,HR Coordinator,Healthcare,4640957,Chicago,2
687,John Doe,alice@example.com,1618936700,Beta LLC,CEO,Finance,166062,Los Angeles,4
688,John Doe,bob@example.com,8578462299,Gamma Co,Marketing Manager,Finance,8722865,Boston,3
689,Jane Smith,john@example.com,2944680548,Omega Ltd,CEO,Finance,3999819,New York,5
690,Jane Smith,charlie@example.com,8474435926,Omega Ltd,Sales Rep,Manufacturing,9013101,Chicago,0
691,Jane Smith,john@example.com,3964048315,Gamma Co,HR Coordinator,Technology,5276899,Chicago,4
692,Charlie Green,charlie@example.com,5488493584,Gamma Co,Marketing Manager,Retail,2928691,Boston,5
693,Charlie Green,bob@example.com,6381210153,Acme Corp,Marketing Manager,Technology,734881,Los Angeles,5
694,Jane Smith,john@example.com,7550412637,Omega Ltd,Marketing Manager,Manufacturing,2976721,Los Angeles,5
695,John Doe,john@example.com,6364276830,Gamma Co,CEO,Finance,7722879,Los Angeles,1
696,John Doe,jane@example.com,2057833365,Omega Ltd,HR Coordinator,Manufacturing,7908165,Chicago,4
697,John Doe,jane@example.com,6413791138,Omega Ltd,Marketing Manager,Manufacturing,5793242,Boston,1
698,Charlie Green,bob@example.com,6415601749,Gamma Co,HR Coordinator,Retail,2404961,Los Angeles,5
699,John Doe,jane@example.com,2941555470,Beta LLC,Marketing Manager,Retail,3199551,Boston,5
700,Charlie Green,alice@example.com,4100049652,Beta LLC,CEO,Retail,7158657,San Francisco,1
701,Charlie Green,charlie@example.com,6155860984,Gamma Co,Marketing Manager,Retail,659956,New York,1
702,Bob Johnson,charlie@example.com,7452255293,Omega Ltd,HR Coordinator,Retail,4835131,New York,1
703,Alice Brown,bob@example.com,3626409153,Acme Corp,CEO,Healthcare,4338203,New York,1
704,Charlie Green,john@example.com,3961321784,Beta LLC,Sales Rep,Technology,6343062,New York,5
705,Jane Smith,alice@example.com,7057590441,Acme Corp,HR Coordinator,Healthcare,9164428,San Francisco,0
706,John Doe,alice@example.com,5054176728,Omega Ltd,CEO,Finance,320445,Boston,1
707,Bob Johnson,alice@example.com,8813870801,Acme Corp,Sales Rep,Finance,3094313,Los Angeles,0
708,John Doe,charlie@example.com,5521763102,Gamma Co,IT Specialist,Manufacturing,7054471,San Francisco,1
709,Charlie Green,alice@example.com,2132749502,Acme Corp,HR Coordinator,Manufacturing,7085590,San Francisco,4
710,Bob Johnson,charlie@example.com,8947326712,Acme Corp,Marketing Manager,Retail,3226522,Los Angeles,1
711,John Doe,alice@example.com,3119804719,Widgets Inc,Sales Rep,Finance,9260471,New York,5
712,Charlie Green,charlie@example.com,8114897015,Widgets Inc,Marketing Manager,Healthcare,5727718,New York,1
713,John Doe,jane@example.com,1795507092,Gamma Co,Marketing Manager,Finance,4392382,Chicago,3
714,Bob Johnson,charlie@example.com,8007745673,Omega Ltd,HR Coordinator,Manufacturing,7538038,Chicago,1
715,John Doe,charlie@example.com,2144780617,Acme Corp,Marketing Manager,Technology,1156496,Los Angeles,5
716,John Doe,john@example.com,2311884444,Widgets Inc,Sales Rep,Manufacturing,7575352,Chicago,0
717,Jane Smith,john@example.com,8886918134,Gamma Co,HR Coordinator,Retail,7172734,Boston,1
718,John Doe,jane@example.com,4472548672,Beta LLC,Sales Rep,Technology,4070385,San Francisco,5
719,Jane Smith,alice@example.com,2161549982,Gamma Co,Sales Rep,Manufacturing,8961812,Boston,2
720,Alice Brown,jane@example.com,5505217133,Widgets Inc,Sales Rep,Retail,4286178,New York,3
721,John Doe,charlie@example.com,5776835363,Omega Ltd,Marketing Manager,Manufacturing,7796382,Boston,1
722,Alice Brown,bob@example.com,6748924791,Widgets Inc,Marketing Manager,Healthcare,3492777,Los Angeles,3
723,Charlie Green,charlie@example.com,3301464349,Beta LLC,Marketing Manager,Finance,5523539,Los Angeles,4
724,Alice Brown,jane@example.com,1245445705,Beta LLC,Marketing Manager,Finance,9851756,Chicago,1
725,Bob Johnson,alice@example.com,9272548281,Omega Ltd,CEO,Technology,1119555,New York,0
726,Bob Johnson,alice@example.com,1372496154,Gamma Co,HR Coordinator,Technology,5131854,Chicago,5
727,John Doe,alice@example.com,1873468086,Acme Corp,HR Coordinator,Finance,6036204,Boston,0
728,Jane Smith,jane@example.com,3637693454,Omega Ltd,HR Coordinator,Technology,6470019,Boston,1
729,Charlie Green,john@example.com,6331238344,Omega Ltd,CEO,Retail,3422497,New York,4
730,Jane Smith,jane@example.com,4273691997,Widgets Inc,CEO,Manufacturing,8044899,Boston,0
731,Jane Smith,john@example.com,1119138109,Acme Corp,HR Coordinator,Technology,5255808,Boston,2
732,Charlie Green,alice@example.com,6703801377,Gamma Co,Marketing Manager,Finance,2499357,San Francisco,5
733,Jane Smith,bob@example.com,1438368015,Gamma Co,HR Coordinator,Manufacturing,3451989,Boston,0
734,Bob Johnson,alice@example.com,8926326910,Widgets Inc,Marketing Manager,Healthcare,8246556,Boston,4
735,Jane Smith,bob@example.com,5554791832,Omega Ltd,Sales Rep,Healthcare,5207734,New York,3
736,John Doe,charlie@example.com,4934035287,Omega Ltd,Marketing Manager,Healthcare,3315760,Boston,1
737,John Doe,bob@example.com,8230711991,Omega Ltd,HR Coordinator,Retail,1951523,Los Angeles,4
738,John Doe,john@example.com,1514030903,Gamma Co,Marketing Manager,Retail,1804194,Los Angeles,1
739,Bob Johnson,john@example.com,8862154896,Omega Ltd,HR Coordinator,Technology,6901596,Boston,0
740,Jane Smith,alice@example.com,5519658841,Widgets Inc,IT Specialist,Healthcare,6638615,New York,3
741,John Doe,jane@example.com,8093816073,Omega Ltd,IT Specialist,Technology,8185308,New York,4
742,Jane Smith,alice@example.com,2626364979,Beta LLC,HR Coordinator,Manufacturing,6016070,San Francisco,5
743,John Doe,charlie@example.com,9157655967,Beta LLC,CEO,Retail,8444913,Boston,1
744,John Doe,alice@example.com,8988032868,Acme Corp,CEO,Finance,791968,Boston,5
745,John Doe,alice@example.com,6336618247,Acme Corp,CEO,Manufacturing,4251269,San Francisco,4
746,Charlie Green,charlie@example.com,8166546627,Gamma Co,Marketing Manager,Retail,4266526,Boston,0
747,Jane Smith,charlie@example.com,6663129898,Beta LLC,Marketing Manager,Manufacturing,6114312,Boston,0
748,Alice Brown,alice@example.com,7651525849,Beta LLC,IT Specialist,Finance,7644778,San Francisco,1
749,Alice Brown,charlie@example.com,3739574780,Omega Ltd,Sales Rep,Retail,4382526,Boston,5
750,John Doe,jane@example.com,2607889074,Acme Corp,HR Coordinator,Technology,8045657,Los Angeles,0
751,Jane Smith,john@example.com,5679429650,Omega Ltd,IT Specialist,Manufacturing,5017198,Boston,1
752,Jane Smith,charlie@example.com,2259488049,Beta LLC,Sales Rep,Manufacturing,3728931,Los Angeles,3
753,Bob Johnson,john@example.com,7740320603,Gamma Co,HR Coordinator,Manufacturing,9474206,New York,4
754,Alice Brown,jane@example.com,2225715885,Widgets Inc,Sales Rep,Manufacturing,7983691,New York,4
755,Charlie Green,bob@example.com,5955607751,Widgets Inc,Sales Rep,Retail,2281651,Chicago,0
756,John Doe,jane@example.com,1318880600,Beta LLC,HR Coordinator,Healthcare,262668,Chicago,4
757,John Doe,jane@example.com,1831999648,Gamma Co,IT Specialist,Retail,5288635,Los Angeles,4
758,Charlie Green,bob@example.com,9481458703,Acme Corp,IT Specialist,Manufacturing,6232429,Boston,2
759,Charlie Green,jane@example.com,5000312219,Acme Corp,CEO,Retail,2698506,Chicago,0
760,Jane Smith,jane@example.com,4505619846,Widgets Inc,IT Specialist,Healthcare,1941883,Boston,3
761,Bob Johnson,john@example.com,2672063156,Widgets Inc,IT Specialist,Manufacturing,7470363,Boston,5
762,Alice Brown,charlie@example.com,4536557838,Omega Ltd,Marketing Manager,Retail,2750636,San Francisco,5
763,Alice Brown,john@example.com,5478933136,Acme Corp,CEO,Technology,8277715,New York,5
764,Bob Johnson,bob@example.com,5951153685,Widgets Inc,Marketing Manager,Retail,6760540,Los Angeles,5
765,Bob Johnson,jane@example.com,5077032729,Omega Ltd,Marketing Manager,Healthcare,765647,Boston,0
766,Jane Smith,jane@example.com,5643051469,Acme Corp,HR Coordinator,Finance,2885261,New York,1
767,John Doe,bob@example.com,8839139464,Widgets Inc,IT Specialist,Manufacturing,2083799,San Francisco,3
768,Charlie Green,alice@example.com,8543774009,Acme Corp,HR Coordinator,Manufacturing,1145857,Chicago,4
769,Charlie Green,alice@example.com,2260913862,Gamma Co,Marketing Manager,Manufacturing,4488534,Chicago,3
770,Alice Brown,john@example.com,2037403389,Omega Ltd,CEO,Healthcare,9968544,Boston,2
771,John Doe,jane@example.com,4396282365,Gamma Co,CEO,Finance,2570983,New York,4
772,Alice Brown,alice@example.com,2018125904,Widgets Inc,IT Specialist,Healthcare,9130135,San Francisco,3
773,John Doe,charlie@example.com,5313166209,Acme Corp,IT Specialist,Finance,5156788,Chicago,5
774,Bob Johnson,charlie@example.com,4811550807,Beta LLC,Marketing Manager,Retail,6689041,Chicago,4
775,John Doe,jane@example.com,1781731532,Acme Corp,Marketing Manager,Retail,819955,Boston,3
776,Bob Johnson,alice@example.com,4899887484,Omega Ltd,IT Specialist,Retail,1259373,San Francisco,2
777,John Doe,bob@example.com,1681047693,Omega Ltd,Marketing Manager,Healthcare,5921144,San Francisco,4
778,Bob Johnson,charlie@example.com,4834811201,Widgets Inc,HR Coordinator,Healthcare,8061338,Chicago,4
779,John Doe,john@example.com,5539995218,Omega Ltd,IT Specialist,Finance,9988988,New York,0
780,Charlie Green,jane@example.com,1691413030,Gamma Co,Marketing Manager,Retail,4397452,San Francisco,3
781,Bob Johnson,john@example.com,7933612753,Beta LLC,HR Coordinator,Retail,2185568,Boston,5
782,Jane Smith,john@example.com,8463720858,Beta LLC,Marketing Manager,Finance,4905613,Chicago,2
783,Alice Brown,alice@example.com,9732544233,Gamma Co,CEO,Retail,4105138,New York,1
784,Alice Brown,alice@example.com,7570487460,Acme Corp,Marketing Manager,Finance,1409138,New York,2
785,Bob Johnson,bob@example.com,2903517921,Omega Ltd,IT Specialist,Finance,192721,Boston,5
786,John Doe,alice@example.com,6104800259,Omega Ltd,CEO,Healthcare,8722008,Chicago,1
787,Alice Brown,jane@example.com,9535799218,Acme Corp,IT Specialist,Retail,7373491,New York,1
788,Jane Smith,bob@example.com,8433634965,Widgets Inc,Sales Rep,Retail,3127293,San Francisco,3
789,Bob Johnson,john@example.com,8827764150,Gamma Co,IT Specialist,Finance,7297576,Los Angeles,0
790,Jane Smith,alice@example.com,2998649128,Omega Ltd,IT Specialist,Retail,5748860,New York,3
791,Bob Johnson,charlie@example.com,2310136067,Acme Corp,IT Specialist,Healthcare,8932849,Boston,5
792,John Doe,bob@example.com,1581676807,Acme Corp,Marketing Manager,Healthcare,373167,New York,1
793,Alice Brown,alice@example.com,6341074518,Omega Ltd,HR Coordinator,Retail,8815844,Boston,0
794,John Doe,john@example.com,3844678273,Widgets Inc,HR Coordinator,Healthcare,4744371,Chicago,5
795,Charlie Green,jane@example.com,9450265595,Beta LLC,IT Specialist,Manufacturing,5221284,Chicago,4
796,Bob Johnson,charlie@example.com,2628067868,Acme Corp,HR Coordinator,Retail,8486438,Los Angeles,3
797,Jane Smith,jane@example.com,1927840968,Beta LLC,CEO,Manufacturing,2377452,San Francisco,4
798,Charlie Green,john@example.com,4420548858,Omega Ltd,Sales Rep,Healthcare,1926569,San Francisco,0
799,Charlie Green,charlie@example.com,6803822621,Acme Corp,CEO,Technology,1555309,San Francisco,4
800,Alice Brown,alice@example.com,1584836613,Acme Corp,Marketing Manager,Manufacturing,601388,Los Angeles,1
801,Alice Brown,charlie@example.com,1358646784,Omega Ltd,IT Specialist,Manufacturing,4360708,Boston,0
802,Alice Brown,alice@example.com,3515893199,Widgets Inc,HR Coordinator,Finance,2053107,New York,1
803,Jane Smith,jane@example.com,9826516821,Omega Ltd,Marketing Manager,Manufacturing,5149414,Chicago,0
804,Bob Johnson,jane@example.com,8074102712,Widgets Inc,Sales Rep,Healthcare,9739636,Chicago,3
805,Charlie Green,alice@example.com,3742025460,Gamma Co,CEO,Technology,1556465,Chicago,4
806,Alice Brown,john@example.com,5036300243,Widgets Inc,HR Coordinator,Finance,2022960,Los Angeles,1
807,Bob Johnson,alice@example.com,8941416762,Omega Ltd,IT Specialist,Finance,1551495,San Francisco,5
808,Bob Johnson,jane@example.com,1268514443,Acme Corp,IT Specialist,Finance,4041294,Boston,2
809,Charlie Green,alice@example.com,3512698891,Beta LLC,Sales Rep,Healthcare,8775281,Chicago,2
810,John Doe,charlie@example.com,6891315293,Widgets Inc,Marketing Manager,Technology,7467545,New York,5
811,John Doe,john@example.com,7531046477,Widgets Inc,Marketing Manager,Healthcare,4563614,Los Angeles,4
812,Alice Brown,jane@example.com,1343558604,Gamma Co,IT Specialist,Healthcare,775726,New York,3
813,Jane Smith,jane@example.com,7732628013,Acme Corp,Marketing Manager,Finance,7666402,Boston,5
814,Jane Smith,john@example.com,7626662039,Acme Corp,HR Coordinator,Retail,3137429,Chicago,2
815,Charlie Green,jane@example.com,3556415959,Omega Ltd,IT Specialist,Manufacturing,7953458,Chicago,3
816,Charlie Green,jane@example.com,3474000715,Omega Ltd,Marketing Manager,Technology,2968584,New York,5
817,Alice Brown,bob@example.com,9456843810,Acme Corp,Marketing Manager,Retail,2616498,Chicago,4
818,Bob Johnson,alice@example.com,3003238236,Beta LLC,Sales Rep,Finance,4438512,Los Angeles,5
819,John Doe,alice@example.com,5791250399,Widgets Inc,Sales Rep,Manufacturing,7424912,Boston,3
